NTPTime,GSR,GSR_clean,GSR_tonic,GSR_phasic,GSR_avg,GSR_std,TAG,emotion_HRI,shortNTPTime
157.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,,,,
407.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
657.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
907.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
1157.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
1407.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
1657.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
1907.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
2157.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
2407.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
2657.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
2907.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
3157.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
3407.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
3657.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
3907.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
4157.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
4407.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
4657.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
4907.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
5157.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
5407.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
5657.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
5907.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
6157.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
6407.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
6657.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
6907.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
7157.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
7407.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
7657.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
7907.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
8157.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
8407.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
8657.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
8907.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
9157.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
9407.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
9657.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
9907.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
10157.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
10407.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
10657.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
10907.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
11157.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
11407.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
11657.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
11907.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
12157.0,0.0,-0.6322063176748123,-0.6346473321408379,3.76035696981996e-05,-0.6322063176748123,0.0,,,
