NTPTime,GSR,GSR_clean,GSR_tonic,GSR_phasic,GSR_avg,GSR_std,TAG,emotion_HRI,shortNTPTime
169.0,0.0,-2.1430575015100186,-2.159151827870668,-0.0002660432985921,-2.1430575015100186,,,,
419.0,0.0,-2.1430575015100186,-2.159151827870668,-0.0002660432985863,-2.1430575015100186,0.0,,,
669.0,0.0,-2.1430575015100186,-2.1591518278706685,-0.0002660432985809,-2.1430575015100186,0.0,,,
919.0,0.0,-2.1430575015100186,-2.159151827870669,-0.0002660432985759,-2.1430575015100186,0.0,,,
1169.0,0.0,-2.1430575015100186,-2.15915182787067,-0.0002660432985713,-2.1430575015100186,0.0,,,
1419.0,0.0,-2.1430575015100186,-2.1591518278706703,-0.0002660432985672,-2.1430575015100186,0.0,,,
1669.0,0.0,-2.1430575015100186,-2.1591518278706703,-0.0002660432985638,-2.1430575015100186,0.0,,,
1919.0,0.0,-2.1430575015100186,-2.1591518278706703,-0.0002660432985611,-2.1430575015100186,0.0,,,
2169.0,0.0,-2.1430575015100186,-2.1591518278706707,-0.0002660432985592,-2.1430575015100186,0.0,,,
2419.0,0.0,-2.1430575015100186,-2.1591518278706707,-0.0002660432985583,-2.1430575015100186,0.0,,,
2669.0,0.0,-2.1430575015100186,-2.1591518278706707,-0.0002660432985584,-2.1430575015100186,0.0,,,
2919.0,0.0,-2.1430575015100186,-2.1591518278706707,-0.0002660432985598,-2.1430575015100186,0.0,,,
3169.0,0.0,-2.1430575015100186,-2.1591518278706703,-0.0002660432985624,-2.1430575015100186,0.0,,,
3419.0,0.0,-2.1430575015100186,-2.1591518278706703,-0.0002660432985664,-2.1430575015100186,0.0,,,
3669.0,0.0,-2.1430575015100186,-2.1591518278706694,-0.0002660432985721,-2.1430575015100186,0.0,,,
3919.0,0.0,-2.1430575015100186,-2.159151827870669,-0.0002660432985795,-2.1430575015100186,0.0,,,
4169.0,0.0,-2.1430575015100186,-2.159151827870668,-0.0002660432985887,-2.1430575015100186,0.0,,,
4419.0,0.0,-2.1430575015100186,-2.1591518278706667,-0.0002660432986001,-2.1430575015100186,0.0,,,
4669.0,0.0,-2.1430575015100186,-2.1591518278706654,-0.0002660432986136,-2.1430575015100186,0.0,,,
4919.0,0.0,-2.1430575015100186,-2.159151827870664,-0.0002660432986296,-2.1430575015100186,0.0,,,
5169.0,0.0,-2.1430575015100186,-2.1591518278706623,-0.0002660432986481,-2.1430575015100186,0.0,,,
5419.0,0.0,-2.1430575015100186,-2.15915182787066,-0.0002660432986694,-2.1430575015100186,0.0,,,
5669.0,0.0,-2.1430575015100186,-2.1591518278706574,-0.0002660432986936,-2.1430575015100186,0.0,,,
5919.0,0.0,-2.1430575015100186,-2.1591518278706547,-0.0002660432987209,-2.1430575015100186,0.0,,,
6169.0,0.0,-2.1430575015100186,-2.159151827870652,-0.0002660432987516,-2.1430575015100186,0.0,,,
6419.0,0.0,-2.1430575015100186,-2.1591518278706485,-0.0002660432987857,-2.1430575015100186,0.0,,,
6669.0,0.0,-2.1430575015100186,-2.159151827870645,-0.0002660432988236,-2.1430575015100186,0.0,,,
6919.0,0.0,-2.1430575015100186,-2.159151827870641,-0.0002660432988653,-2.1430575015100186,0.0,,,
7169.0,0.0,-2.1430575015100186,-2.1591518278706365,-0.0002660432989111,-2.1430575015100186,0.0,,,
7419.0,0.0,-2.1430575015100186,-2.159151827870631,-0.0002660432989611,-2.1430575015100186,0.0,,,
7669.0,0.0,-2.1430575015100186,-2.1591518278706263,-0.0002660432990156,-2.1430575015100186,0.0,,,
7919.0,0.0,-2.1430575015100186,-2.1591518278706205,-0.0002660432990746,-2.1430575015100186,0.0,,,
8169.0,0.0,-2.1430575015100186,-2.159151827870614,-0.0002660432991383,-2.1430575015100186,0.0,,,
8419.0,0.0,-2.1430575015100186,-2.159151827870608,-0.000266043299207,-2.1430575015100186,0.0,,,
8669.0,0.0,-2.1430575015100186,-2.1591518278706,-0.0002660432992806,-2.1430575015100186,0.0,,,
8919.0,0.0,-2.1430575015100186,-2.159151827870593,-0.0002660432993593,-2.1430575015100186,0.0,,,
9169.0,0.0,-2.1430575015100186,-2.159151827870585,-0.0002660432994431,-2.1430575015100186,0.0,,,
9419.0,0.0,-2.1430575015100186,-2.159151827870576,-0.0002660432995323,-2.1430575015100186,0.0,,,
9669.0,0.0,-2.1430575015100186,-2.1591518278705664,-0.0002660432996267,-2.1430575015100186,0.0,,,
9919.0,0.0,-2.1430575015100186,-2.1591518278705566,-0.0002660432997264,-2.1430575015100186,0.0,,,
10169.0,0.0,-2.1430575015100186,-2.159151827870546,-0.0002660432998313,-2.1430575015100186,0.0,,,
10419.0,0.0,-2.1430575015100186,-2.1591518278705357,-0.0002660432999414,-2.1430575015100186,0.0,,,
10669.0,0.0,-2.1430575015100186,-2.159151827870524,-0.0002660433000566,-2.1430575015100186,0.0,,,
10919.0,0.0,-2.1430575015100186,-2.159151827870512,-0.0002660433001767,-2.1430575015100186,0.0,,,
11169.0,0.0,-2.1430575015100186,-2.1591518278705,-0.0002660433003015,-2.1430575015100186,0.0,,,
11419.0,0.0,-2.1430575015100186,-2.159151827870488,-0.0002660433004307,-2.1430575015100186,0.0,,,
11669.0,0.0,-2.1430575015100186,-2.1591518278704744,-0.0002660433005641,-2.1430575015100186,0.0,,,
11919.0,0.0,-2.1430575015100186,-2.159151827870461,-0.0002660433007012,-2.1430575015100186,0.0,,,
12169.0,0.0,-2.1430575015100186,-2.159151827870448,-0.0002660433008416,-2.1430575015100186,0.0,,,
12419.0,0.0,-2.1430575015100186,-2.1591518278704336,-0.0002660433009848,-2.1430575015100186,0.0,,,
12669.0,0.0,-2.1430575015100186,-2.159151827870419,-0.0002660433011301,-2.1430575015100186,0.0,,,
12919.0,0.0,-2.1430575015100186,-2.1591518278704047,-0.0002660433012768,-2.1430575015100186,0.0,,,
13169.0,0.0,-2.1430575015100186,-2.15915182787039,-0.0002660433014242,-2.1430575015100186,0.0,,,
13419.0,0.0,-2.1430575015100186,-2.159151827870376,-0.0002660433015714,-2.1430575015100186,0.0,,,
13669.0,0.0,-2.1430575015100186,-2.1591518278703616,-0.0002660433017174,-2.1430575015100186,0.0,,,
13919.0,0.0,-2.1430575015100186,-2.159151827870348,-0.000266043301861,-2.1430575015100186,0.0,,,
14169.0,0.0,-2.1430575015100186,-2.1591518278703337,-0.0002660433020012,-2.1430575015100186,0.0,,,
14419.0,0.0,-2.1430575015100186,-2.1591518278703203,-0.0002660433021364,-2.1430575015100186,0.0,,,
14669.0,0.0,-2.1430575015100186,-2.159151827870308,-0.0002660433022654,-2.1430575015100186,0.0,,,
14919.0,0.0,-2.1430575015100186,-2.159151827870296,-0.0002660433023865,-2.1430575015100186,0.0,,,
15169.0,0.0,-2.1430575015100186,-2.1591518278702853,-0.000266043302498,-2.1430575015100186,0.0,,,
15419.0,0.0,-2.1430575015100186,-2.159151827870275,-0.0002660433025981,-2.1430575015100186,0.0,,,
15669.0,0.0,-2.1430575015100186,-2.159151827870267,-0.0002660433026847,-2.1430575015100186,0.0,,,
15919.0,0.0,-2.1430575015100186,-2.15915182787026,-0.0002660433027557,-2.1430575015100186,0.0,,,
16169.0,0.0,-2.1430575015100186,-2.1591518278702546,-0.0002660433028088,-2.1430575015100186,0.0,,,
16419.0,0.0,-2.1430575015100186,-2.1591518278702515,-0.0002660433028416,-2.1430575015100186,0.0,,,
16669.0,0.0,-2.1430575015100186,-2.1591518278702506,-0.0002660433028514,-2.1430575015100186,0.0,,,
