NTPTime,GSR,GSR_clean,GSR_tonic,GSR_phasic,GSR_avg,GSR_std,TAG,emotion_HRI,shortNTPTime
167.0,0.0,-0.7959359042779849,-0.800278979280726,-0.0025645430317746,-0.7959359042779849,,,,
417.0,0.0,-0.7959359042779849,-0.8002630820755314,-0.0027527374413187,-0.7959359042779849,0.0,,,
667.0,0.0,-0.7959359042779849,-0.8002468717195788,-0.0029446389944352,-0.7959359042779849,0.0,,,
917.0,0.0,-0.7959359042779849,-0.8002304172379886,-0.0031394305574392,-0.7959359042779849,0.0,,,
1167.0,0.0,-0.7959359042779849,-0.800213797358153,-0.0033361801391479,-0.7959359042779849,0.0,,,
1417.0,0.0,-0.7959359042779849,-0.8001971011356223,-0.0035338334815022,-0.7959359042779849,0.0,,,
1667.0,0.0,-0.7959359042779849,-0.8001804285861012,-0.0037312065778638,-0.7959359042779849,0.0,,,
1917.0,0.0,-0.7959359042779849,-0.8001638913201468,-0.0039269781593257,-0.7959359042779849,0.0,,,
2167.0,0.0,-0.7959359042779849,-0.8001476131767439,-0.0041196821943254,-0.7959359042779849,0.0,,,
2417.0,0.0,-0.7959359042779849,-0.8001317308514874,-0.0043077004520814,-0.7959359042779849,0.0,,,
2667.0,0.0,-0.7959359042779849,-0.8001163945146407,-0.0044892551858926,-0.7959359042779849,0.0,,,
2917.0,0.0,-0.7959359042779849,-0.8001017684138454,-0.0046624019981421,-0.7959359042779849,0.0,,,
3167.0,0.0,-0.7959359042779849,-0.8000880314557438,-0.0048250229549224,-0.7959359042779849,0.0,,,
3417.0,0.0,-0.7959359042779849,-0.8000753777602423,-0.0049748200245531,-0.7959359042779849,0.0,,,
3667.0,0.0,-0.7959359042779849,-0.8000640171805828,-0.0051093089208686,-0.7959359042779849,0.0,,,
3917.0,0.0,-0.7959359042779849,-0.8000541757818105,-0.0052258134390142,-0.7959359042779849,0.0,,,
4167.0,0.0,-0.7959359042779849,-0.8000460962696283,-0.0053214603785823,-0.7959359042779849,0.0,,,
4417.0,0.0,-0.7959359042779849,-0.8000400383610091,-0.0053931751562238,-0.7959359042779849,0.0,,,
4667.0,0.0,-0.7959359042779849,-0.8000362790873061,-0.0054376782173718,-0.7959359042779849,0.0,,,
4917.0,0.0089665707200765,-0.7792520520344027,-0.800035073034413,0.1931836358549469,-0.7917649412170893,0.008341926121791,,,
5167.0,0.0,-0.7959359042779849,-0.8000365325246337,-0.0054346779737664,-0.7917649412170893,0.008341926121791,,,
5417.0,0.0,-0.7959359042779849,-0.8000405476894507,-0.005387145620583,-0.7917649412170893,0.008341926121791,,,
5667.0,0.0,-0.7959359042779849,-0.8000468663870461,-0.0053123435689951,-0.7917649412170894,0.008341926121791,,,
5917.0,0.0,-0.7959359042779849,-0.80005521401063,-0.0052135226710924,-0.7959359042779849,0.0,,,
6167.0,0.0,-0.7959359042779849,-0.8000653332382889,-0.005093729157011,-0.7959359042779849,0.0,,,
6417.0,0.0,-0.7959359042779849,-0.8000769837196081,-0.0049558083447699,-0.7959359042779849,0.0,,,
6667.0,0.0,-0.7959359042779849,-0.8000899416944209,-0.0048024091535952,-0.7959359042779849,0.0,,,
6917.0,0.0,-0.7959359042779849,-0.8001039995528564,-0.0046359893121594,-0.7959359042779849,0.0,,,
7167.0,0.0,-0.7959359042779849,-0.800118965345228,-0.0044588211606354,-0.7959359042779849,0.0,,,
7417.0,0.0,-0.7959359042779849,-0.8001346622496837,-0.0042729979527448,-0.7959359042779849,0.0,,,
7667.0,0.0,-0.7959359042779849,-0.8001509280049529,-0.0040804405710397,-0.7959359042779849,0.0,,,
